order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0891	38.8982	1.4354	4.271	0	0	150.8	4.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0316	0.5182	0.0688	0.737	2.101	32.2	-156.8	132.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0
1	1	0.0282	0.3454	0.0571	0.807	1.811	56.9	-148.5	106.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0677	4.037	0.2363	1.102	1.783	106.4	-82.6	113.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0766	8.1969	0.5097	2.603	1.818	87.1	150.6	54.2
0	0	0	0	0	0	0	0	0	0
1	1	0.1166	3.1006	0.107	0.294	2.52	64.8	-65.9	86.4
0	0	0	0	0	0	0	0	0	0
2	1016	0.012	0.0766	0.0256	0.681	2.003	141.5	-68.4	106.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	1016	0.0455	1.2223	0.113	0.899	2.013	30.9	7.7	138.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	1016	0.0602	1.2777	0.0849	0.448	2.201	116.2	-106.5	95.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	1016	0.0421	0.5186	0.0493	0.373	2.122	34	-70.9	28.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	1016	0.0527	1.2883	0.0978	0.591	2.085	156	177.9	78.1
2	1016	0.0557	3.4566	0.2183	1.124	2.181	109.2	161.8	87.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	1016	0.0736	4.5103	0.2437	1.049	2.054	54.5	134.8	88.3
2	1016	0.0418	1.3213	0.1215	0.899	2.168	124.8	-179.6	92.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	1016	0.0265	0.1735	0.0274	0.346	2.493	26.8	-111.1	136.5
0	0	0	0	0	0	0	0	0	0
2	1016	0.0703	12.3358	0.6411	2.681	2.607	54.4	-106.7	122
2	1016	0.0505	0.7878	0.0671	0.478	2.262	130.2	116.3	101
2	1016	0.0682	2.476	0.1454	0.679	2.566	85.2	-177.3	146.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	1016	0.0827	7.3478	0.4197	1.94	2.292	30.6	16.1	104.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	1016	0.0075	0.0656	0.0324	1.297	2.235	72.3	74.2	58
2	1016	0.0802	8.0291	0.4024	1.622	2.319	65.5	10.6	77.5
2	1016	0.0835	21.9968	1.0666	4.18	2.212	36.1	-170.3	42
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	1016	0.0701	3.3172	0.2152	1.134	2.329	77.3	119.2	11.8
2	1016	0.0795	2.7776	0.1397	0.559	2.501	148.6	-11.8	42
2	1016	0.0454	0.9975	0.0878	0.615	2.365	62.3	162.2	35.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
