radius (m)	length (m)	start_point	axis_direction	parent	extension	branch	branch_order	position_in_branch	mad	SurfCov	added	UnmodRadius (m)	Rama_podada
0.0449	0.0793	0.1755	0.0815	-2.4272	-0.0388	0.064	0.9972	0	2	1	0	1	0.0082	0.9	0	0.0449	0
0.0473	0.2567	0.2048	0.074	-2.3415	-0.128	0.1833	0.9747	1	3	1	0	2	0.0076	0.9333	0	0.0473	0
0.0495	0.1752	0.1338	0.1472	-2.0746	0.2491	-0.2396	0.9384	2	4	1	0	3	0.0076	0.8182	0	0.0495	0
0.0506	0.2192	0.1997	0.1353	-1.9011	-0.1398	-0.192	0.9714	3	5	1	0	4	0.0082	0.8182	0	0.0506	0
0.0477	0.2265	0.1403	0.09	-1.6841	0.1342	0.0275	0.9906	4	6	1	0	5	0.0081	0.8625	0	0.0477	0
0.0465	0.212	0.1573	0.0907	-1.46	-0.0162	-0.0003	0.9999	5	7	1	0	6	0.0071	0.9125	0	0.0465	0
0.0458	0.2105	0.1517	0.0886	-1.2478	0.0099	0.0847	0.9964	6	8	1	0	7	0.0074	0.9	0	0.0458	0
0.052	0.1511	0.1784	0.1118	-1.0296	-0.3197	-0.0241	0.9472	7	9	1	0	8	0.0097	0.7879	0	0.052	0
0.0567	0.1938	0.1523	0.0908	-0.8833	-0.0521	0.1147	0.992	8	10	1	0	9	0.0108	0.8333	0	0.0567	0
0.0645	0.3718	0.1348	0.082	-0.6863	0.0155	0.1478	0.9889	9	11	1	0	10	0.0146	0.7088	0	0.0645	0
0.0603	0.3733	0.1429	0.0926	-0.3156	0.0108	0.068	0.9976	10	12	1	0	11	0.0478	0.8132	0	0.1175	0
0.0573	0.2572	0.1201	0.1031	0.0597	0.1697	-0.1176	0.9785	11	13	1	0	12	0.0912	0.5556	0	0.1989	0
0.0615	0.0727	0.0803	0.0217	0.2813	-0.1903	-0.2472	0.9501	12	14	1	0	13	0.1516	0.6738	0	0.2173	0
0.06	0.2802	-0.012	0.1103	0.3726	-0.1775	-0.3241	0.9292	13	15	1	0	14	0.0451	0.1522	0	0.1537	0
0.056	0.0342	-0.0779	-0.0228	0.6855	-0.2629	0.7896	0.5544	14	16	1	0	15	0.0509	0.3602	0	0.0891	0
0.0391	0.1596	-0.0881	0.0003	0.6858	-0.604	0.7864	-0.1292	15	17	1	0	16	0.0056	0.4815	0	0.0391	0
0.0391	0.0718	-0.1842	0.1437	0.7278	-0.839	0.5244	-0.1455	16	0	1	0	17	0.0031	0.0615	0	0.01	0
0.0408	0.4701	0.1176	0.1773	-0.4608	-0.3094	0.9425	0.1264	10	19	2	1	1	0.0097	0.3333	1	0.042	0
0.033	0.0927	-0.0297	0.6168	-0.3908	0.591	-0.789	-0.1682	18	20	2	1	2	0.0049	0.1455	0	0.042	0
0.01	0.1025	0.0096	0.5477	-0.4618	0.9026	0.3667	-0.2256	19	0	2	1	3	0.01	0.05	0	0.01	0
0.0475	0.7843	0.1162	0.1724	0.0962	-0.5156	0.8413	-0.1627	11	22	19	1	1	0.0087	0.325	1	0.0457	1
0.0475	0.0949	-0.2881	0.8322	-0.0314	-0.6268	-0.6511	0.428	21	23	19	1	2	0.0087	0.325	0	0.0457	1
0.0475	0.0787	-0.3743	0.7848	-0.0091	-0.1118	-0.8534	-0.5091	22	24	19	1	3	0.0112	0.15	0	0.0345	1
0.0475	0.0955	-0.3861	0.7412	-0.0526	-0.9079	-0.0575	0.4152	23	25	19	1	4	0.0048	0.2	0	0.0446	1
0.0475	0.1402	-0.4716	0.7381	-0.0681	-0.9984	0.0524	-0.0196	24	26	19	1	5	0.0176	0.0611	0	0.0389	1
0.0475	0.0141	-0.54	0.6299	-0.0656	-0.8502	-0.5251	0.0372	25	27	19	1	6	0.01	0.05	0	0.01	1
0.0495	0.1014	-0.5648	0.6596	0.0086	0.3382	-0.8152	0.4701	26	28	19	1	7	0.0196	0.1023	0	0.0495	1
0.0549	0.1123	-0.572	0.5556	-0.0006	-0.7973	0.4343	0.4191	27	29	19	1	8	0.0182	0.1736	0	0.0965	1
0.0555	0.1295	-0.6255	0.5588	0.1305	-0.7958	0.32	0.514	28	30	19	1	9	0.017	0.3264	0	0.085	1
0.0549	0.2226	-0.7436	0.5764	0.192	-0.7604	0.3611	0.5398	29	31	19	1	10	0.0308	0.2778	0	0.1145	1
0.0559	0.1821	-0.9059	0.6673	0.3098	-0.6401	0.5485	0.538	30	32	19	1	11	0.0206	0.4722	0	0.0788	1
0.056	0.1573	-1.0553	0.7263	0.4332	-0.5725	0.7118	0.4069	31	33	19	1	12	0.0082	0.6111	0	0.0563	1
0.0569	0.1543	-1.1443	0.8324	0.5039	-0.6394	0.524	0.5627	32	34	19	1	13	0.0085	0.6282	0	0.0596	1
0.0475	0.1306	-1.2833	0.8843	0.5986	-0.5869	0.8089	-0.0347	33	35	19	1	14	0.0066	0.66	0	0.0475	1
0.0547	0.0732	-1.3512	1.0032	0.6077	-0.8561	0.5144	0.0501	34	36	19	1	15	0.0133	0.2222	0	0.085	1
0.0543	0.1096	-1.3881	1.0208	0.6212	-0.6267	-0.5167	0.5834	35	0	19	1	16	0.0111	0.1574	0	0.0841	1
0.0285	0.4344	0.1102	0.0469	0.0559	-0.2158	-0.9142	-0.343	12	38	21	1	1	0.0076	0.3333	1	0.0285	0
0.0281	0.0877	0.0165	-0.3503	-0.0931	-0.86	-0.064	-0.5062	37	39	21	1	2	0.0076	0.3333	0	0.0285	0
0.0259	0.1215	-0.0628	-0.338	-0.1404	-0.9337	-0.1475	0.3262	38	40	21	1	3	0.0079	0.1833	0	0.0313	0
0.0131	0.0839	-0.1723	-0.3407	-0.0757	-0.9538	-0.1657	0.2508	39	41	21	1	4	0.01	0.05	0	0.01	0
0.009	0.1258	-0.2523	-0.3546	-0.0547	-0.9979	0.0642	0.004	40	0	21	1	5	0.01	0.05	0	0.01	0
0.0336	0.5421	0.1923	0.1311	-0.2713	0.6429	0.5027	0.5778	11	43	24	1	1	0.0066	0.4063	1	0.0336	0
0.0321	0.1092	0.5408	0.4036	0.042	0.2205	0.4145	0.8829	42	44	24	1	2	0.0066	0.4063	0	0.0336	0
0.0214	0.0854	0.5833	0.4304	0.1309	0.5733	0.2562	0.7782	43	45	24	1	3	0.0022	0.4167	0	0.019	0
0.0289	0.0831	0.6249	0.4703	0.2049	0.8015	0.0788	0.5928	44	46	24	1	4	0.0026	0.375	0	0.0305	0
0.0191	0.1076	0.6782	0.4638	0.2667	0.7666	-0.189	0.6137	45	47	24	1	5	0.0022	0.2813	0	0.0178	0
0.0198	0.1117	0.7661	0.4497	0.3248	0.6062	-0.772	-0.1911	46	48	24	1	6	0.0022	0.25	0	0.0198	0
0.019	0.0519	0.8367	0.3362	0.3149	0.9217	0.2268	0.3146	47	49	24	1	7	0.0058	0.125	0	0.01	0
0.019	0.0655	0.8748	0.3421	0.3111	0.6502	-0.7537	-0.0961	48	0	24	1	8	0.003	0.1	0	0.01	0
0.031	0.6754	0.1014	0.1528	-0.0285	-0.7398	0.6644	-0.106	11	51	26	1	1	0.0094	0.2917	1	0.0306	1
0.031	0.1778	-0.3983	0.6015	-0.1001	-0.9111	-0.393	-0.1245	50	52	26	1	2	0.0094	0.2917	0	0.0306	1
0.0361	0.1793	-0.5615	0.5403	-0.1262	-0.9627	-0.013	0.2704	51	53	26	1	3	0.0069	0.3333	0	0.0361	1
0.031	0.0856	-0.732	0.5509	-0.0755	-0.9842	0.1719	-0.0434	52	54	26	1	4	0.0029	0.5417	0	0.031	1
0.0322	0.1955	-0.8173	0.5718	-0.0779	-0.986	-0.1469	-0.0791	53	55	26	1	5	0.0056	0.4643	0	0.0322	1
0.0347	0.1667	-1.0279	0.5487	-0.0516	-0.9175	0.034	-0.3963	54	56	26	1	6	0.0067	0.375	0	0.0347	1
0.0422	0.1076	-1.1981	0.5487	-0.0873	-0.8568	-0.0999	-0.5059	55	57	26	1	7	0.0075	0.45	0	0.0451	1
0.0388	0.0824	-1.3501	0.5886	-0.1583	-0.5335	-0.7553	-0.3807	56	58	26	1	8	0.0062	0.4	0	0.0401	1
0.039	0.1288	-1.4045	0.5318	-0.1687	-0.82	0.3013	-0.4867	57	59	26	1	9	0.0368	0.2857	0	0.0422	1
0.031	0.1564	-1.5209	0.5956	-0.2278	-0.914	-0.3718	-0.1624	58	60	26	1	10	0.0026	0.2	0	0.0266	1
0.0403	0.0706	-1.6658	0.5356	-0.2462	-0.5671	-0.7397	-0.3623	59	61	26	1	11	0.007	0.1731	0	0.0467	1
0.031	0.1867	-1.7166	0.5016	-0.29	-0.6304	-0.702	-0.3315	60	62	26	1	12	0.0069	0.1333	0	0.0204	1
0.031	0.1273	-1.841	0.3806	-0.3509	-0.8073	-0.5103	-0.2965	61	63	26	1	13	0.0055	0.0417	0	0.02	1
0.031	0.0644	-1.9161	0.3138	-0.4406	-0.8106	-0.4097	-0.4184	62	64	26	1	14	0.0046	0.15	0	0.01	1
0.0372	0.0407	-1.9761	0.2851	-0.3786	-0.6765	-0.7322	-0.0791	63	65	26	1	15	0.0077	0.1042	0	0.044	1
0.031	0.0558	-2.0255	0.273	-0.4196	-0.6323	-0.7747	0.0033	64	66	26	1	16	0.0071	0.16	0	0.01	1
0.031	0.029	-2.0625	0.1987	-0.3908	-0.5749	0.5713	0.5858	65	0	26	1	17	0.0034	0.125	0	0.01	1
0.028	0.7093	0.087	0.1427	0.0932	-0.6527	0.7101	-0.2641	12	68	27	1	1	0.0094	0.2143	1	0.0297	0
0.024	0.1925	-0.3788	0.6514	-0.0894	0.8568	-0.0013	0.5157	67	69	27	1	2	0.0083	0.08	0	0.0297	0
0.0153	0.2606	-0.2357	0.7779	0.0872	-0.9683	-0.2285	0.101	68	70	27	1	3	0.0234	0.0778	0	0.01	0
0.018	0.0624	-0.4917	0.7195	0.1094	-0.6843	-0.5815	0.44	69	0	27	1	4	0.0086	0.1	0	0.0267	0
0.0385	0.5061	0.0924	0.1559	0.0521	-0.4314	0.8851	0.1748	12	72	30	1	1	0.0085	0.2063	1	0.0385	0
0.0385	0.1819	-0.1259	0.6038	0.1405	0.9314	0.361	-0.0468	71	0	30	1	2	0.0085	0.2063	0	0.0385	0
0.0222	0.542	0.1817	0.1294	0.2694	0.3769	0.8907	-0.2541	12	74	35	1	1	0.0028	0.3125	1	0.0211	0
0.0198	0.1081	0.386	0.6121	0.1317	0.7951	0.2596	-0.548	73	75	35	1	2	0.0028	0.3125	0	0.0211	0
0.0199	0.1175	0.4808	0.6224	0.0718	0.0358	-0.0203	0.9992	74	76	35	1	3	0.0072	0.1667	0	0.032	0
0.01	0.0843	0.487	0.6245	0.1851	-0.8521	0.5062	0.1325	75	0	35	1	4	0.01	0.05	0	0.01	0
0.0511	0.4194	0.1642	0.0472	0.1241	0.5425	-0.82	-0.1827	12	78	36	1	1	0.0193	0.3317	1	0.0721	0
0.0508	0.3887	0.3954	-0.2949	0.0376	0.8158	0.4277	0.3893	77	79	36	1	2	0.0318	0.3625	0	0.0721	0
0.0499	0.1261	0.709	-0.1294	0.1878	0.203	-0.9792	0.0004	78	80	36	1	3	0.0085	0.4545	0	0.0514	0
0.036	0.0704	0.783	-0.2443	0.1944	-0.0176	-0.5382	0.8426	79	81	36	1	4	0.0051	0.4167	0	0.036	0
0.036	0.1457	0.7903	-0.2538	0.248	-0.606	0.3287	0.7243	80	82	36	1	5	0.0069	0.0606	0	0.0274	0
0.036	0.1775	0.7036	-0.2689	0.3549	-0.113	0.0195	0.9934	81	83	36	1	6	0.009	0.125	0	0.0301	0
0.036	0.1044	0.6597	-0.2312	0.5332	-0.3215	-0.2769	0.9055	82	84	36	1	7	0.0082	0.125	0	0.0296	0
0.0459	0.1002	0.6912	-0.2183	0.5976	0.4498	-0.0574	0.8913	83	85	36	1	8	0.0136	0.075	0	0.0766	0
0.036	0.1567	0.72	-0.277	0.6375	0.9542	-0.2992	0.0063	84	86	36	1	9	0.008	0.0486	0	0.0249	0
0.036	0.0142	0.8629	-0.2994	0.614	0.8424	-0.2498	-0.4774	85	87	36	1	10	0.0104	0.3214	0	0.0221	0
0.036	0.1628	0.8677	-0.3342	0.6366	0.9865	-0.126	0.1046	86	88	36	1	11	0.008	0.075	0	0.0256	0
0.0462	0.1006	0.9803	-0.373	0.7105	0.7781	-0.1403	0.6123	87	89	36	1	12	0.0046	0.1667	0	0.0585	0
0.036	0.1215	1.0814	-0.3154	0.7745	0.3939	-0.1567	0.9057	88	90	36	1	13	0.0066	0.1786	0	0.022	0
0.036	0.1207	1.1425	-0.3383	0.8694	0.7197	-0.1794	0.6707	89	91	36	1	14	0.0121	0.0513	0	0.0259	0
0.036	0.0899	1.23	-0.3564	0.9508	0.7919	-0.2078	0.5742	90	92	36	1	15	0	0.0139	0	0.0221	0
0.036	0.021	1.2254	-0.3723	1.0143	0.1582	0.1192	0.9802	91	93	36	1	16	0.01	0.05	0	0.01	0
0.036	0.0276	1.2409	-0.3427	1.042	-0.9099	0.351	0.221	92	0	36	1	17	0.0057	0.1167	0	0.01	0
0.019	0.7576	0.0846	0.1222	0.1463	-0.8346	0.4914	-0.2491	12	95	41	1	1	0.0148	0.2889	1	0.0461	0
0.019	0.5246	-0.5506	0.4981	-0.0382	0.0651	-0.7329	0.6772	94	0	41	1	2	0.0272	0.3	0	0.0461	0
0.0528	0.4508	0.1724	0.1349	0.238	0.4016	0.896	0.1894	12	97	47	1	1	0.0128	0.2381	1	0.0875	0
0.052	0.6094	0.3375	0.521	0.3583	-0.25	0.9039	0.3472	96	98	47	1	2	0.0229	0.2713	0	0.0875	0
0.04	0.1199	0.1713	1.0623	0.5968	0.0665	0.9299	0.3616	97	99	47	1	3	0.0053	0.8611	0	0.04	0
0.0494	0.1023	0.1941	1.1749	0.6429	-0.0804	0.9944	0.069	98	100	47	1	4	0.0076	0.6364	0	0.0495	0
0.0503	0.1122	0.2002	1.2826	0.6592	-0.3058	0.9419	-0.139	99	101	47	1	5	0.0065	0.5455	0	0.0511	0
0.0403	0.1825	0.1217	1.3761	0.6596	-0.2376	0.9683	0.0767	100	102	47	1	6	0.0239	0.3333	0	0.0403	0
0.04	0.0572	0.0397	1.5695	0.6973	0.4981	0.8374	0.2253	101	103	47	1	7	0.0087	0.1846	0	0.0295	0
0.04	0.1038	0.0695	1.6632	0.6613	0.4501	0.6443	0.6182	102	104	47	1	8	0.0081	0.1667	0	0.0201	0
0.04	0.2057	0.0969	1.7344	0.7324	0.3855	0.5019	0.7743	103	105	47	1	9	0.0108	0.1077	0	0.0293	0
0.04	0.0571	0.1616	1.8163	0.9075	-0.2996	0.6909	0.658	104	106	47	1	10	0.0124	0.1154	0	0.01	0
0.04	0.1026	0.1239	1.8681	0.9309	-0.0563	0.7111	0.7009	105	107	47	1	11	0.0051	0.0641	0	0.01	0
