radius (m)	length (m)	start_point	axis_direction	parent	extension	branch	branch_order	position_in_branch	mad	SurfCov	added	UnmodRadius (m)	Rama_podada
0.045	0.2991	0.06	0.2653	-2.6437	-0.0938	0.04	0.9948	0	2	1	0	1	0.0106	0.72	0	0.045	0
0.0462	0.1122	0.026	0.278	-2.3454	0.1136	-0.0419	0.9926	1	3	1	0	2	0.0067	0.825	0	0.0462	0
0.0433	0.1117	0.0506	0.2749	-2.2317	-0.2103	0.154	0.9654	2	4	1	0	3	0.0072	0.8	0	0.0433	0
0.047	0.1143	0.0221	0.2797	-2.1215	0.0185	0.1852	0.9825	3	5	1	0	4	0.0074	0.74	0	0.047	0
0.0439	0.0795	0.012	0.3197	-2.0055	0.0304	-0.1705	0.9849	4	6	1	0	5	0.0061	0.8667	0	0.0439	0
0.0501	0.1192	-0.0017	0.3175	-1.9216	0.1791	-0.2202	0.9589	5	7	1	0	6	0.0082	0.7818	0	0.0501	0
0.0474	0.1025	0.0139	0.3016	-1.8048	0.0337	-0.212	0.9767	6	8	1	0	7	0.0073	0.9	0	0.0474	0
0.0456	0.099	0.0207	0.2733	-1.705	0.09	-0.0015	0.9959	7	9	1	0	8	0.0068	0.875	0	0.0456	0
0.0449	0.0794	0.028	0.2745	-1.6064	-0.0329	-0.0761	0.9966	8	10	1	0	9	0.0063	0.9333	0	0.0449	0
0.0465	0.0794	0.0257	0.2716	-1.5272	-0.1123	0.0107	0.9936	9	11	1	0	10	0.0063	0.9	0	0.0465	0
0.0472	0.0992	0.0209	0.2469	-1.4398	-0.1566	0.289	0.9444	10	12	1	0	11	0.0072	0.9	0	0.0472	0
0.0461	0.0768	0.0103	0.2608	-1.3435	-0.0745	0.1497	0.9859	11	13	1	0	12	0.0067	0.9	0	0.0461	0
0.0473	0.1212	-0.0076	0.2683	-1.2672	0.1023	-0.1555	0.9825	12	14	1	0	13	0.0075	0.9	0	0.0473	0
0.0479	0.1073	0.0143	0.2454	-1.1465	-0.0963	0.1644	0.9817	13	15	1	0	14	0.0078	0.8636	0	0.0479	0
0.0509	0.1048	-0.0102	0.2522	-1.038	0.2812	-0.0794	0.9563	14	16	1	0	15	0.0078	0.7818	0	0.0509	0
0.0497	0.1137	0.0052	0.2558	-0.9353	0.1932	0.031	0.9807	15	17	1	0	16	0.0078	0.9318	0	0.0497	0
0.0479	0.1352	0.0168	0.2631	-0.8207	0.2749	-0.0425	0.9605	16	18	1	0	17	0.0082	0.8182	0	0.0479	0
0.0545	0.0999	0.0388	0.2639	-0.6873	0.1249	-0.2166	0.9682	17	19	1	0	18	0.0102	0.7083	0	0.0545	0
0.0492	0.1368	0.0343	0.2383	-0.5792	0.4203	0.4573	0.7837	18	20	1	0	19	0.0079	0.7091	0	0.0492	0
0.0575	0.1468	0.0974	0.2779	-0.4727	-0.1524	-0.0674	0.986	19	21	1	0	20	0.0241	0.6711	0	0.0714	0
0.0541	0.228	0.0807	0.2855	-0.3081	-0.7226	-0.4036	0.5613	20	22	1	0	21	0.0251	0.4957	0	0.076	0
0.0555	0.0678	-0.0135	0.2702	-0.0559	-0.7675	-0.2503	0.5902	21	23	1	0	22	0.021	0.5397	0	0.0657	0
0.0555	0.0427	-0.0607	0.3014	-0.0527	0.117	0.596	0.7944	22	24	1	0	23	0.0738	0.5335	0	0.1696	0
0.0546	0.2415	-0.0271	0.3663	0.0176	-0.4262	-0.4276	0.7972	23	25	1	0	24	0.0329	0.2431	0	0.0984	0
0.0528	0.1893	-0.1567	0.2928	0.2125	0.6651	0.5562	0.4983	24	26	1	0	25	0.0234	0.5118	0	0.0813	0
0.0524	0.1049	-0.0962	0.3398	0.3832	0.1249	0.7342	0.6674	25	27	1	0	26	0.0102	0.5119	0	0.0553	0
0.0445	0.0541	-0.0736	0.3241	0.5681	0.006	0.7782	0.628	26	28	1	0	27	0.005	0.5	0	0.0447	0
0.0476	0.0876	-0.0803	0.4066	0.6158	-0.0549	-0.3309	0.9421	27	29	1	0	28	0.0064	0.75	0	0.0476	0
0.054	0.0892	-0.0787	0.3405	0.6862	0.006	-0.3117	0.9502	28	30	1	0	29	0.0078	0.6389	0	0.055	0
0.0504	0.0742	-0.0694	0.3161	0.7699	0.2253	-0.3033	0.9259	29	31	1	0	30	0.0072	0.5278	0	0.0527	0
0.0398	0.0827	-0.0826	0.3197	0.8507	-0.149	-0.5506	0.8213	30	32	1	0	31	0.0059	0.3704	0	0.0398	0
0.0318	0.1146	-0.0716	0.2884	0.9214	-0.104	-0.0222	0.9943	31	33	1	0	32	0.0042	0.4063	0	0.0272	0
0.0314	0.0043	-0.071	0.2809	1.034	0.1259	0.0393	0.9913	32	34	1	0	33	0.0107	0.3	0	0.0296	0
0.0311	0.0464	-0.084	0.3067	1.045	-0.0408	-0.2718	0.9615	33	35	1	0	34	0.0094	0.15	0	0.01	0
0.0309	0.0828	-0.0638	0.2826	1.0858	-0.1115	-0.5029	0.8571	34	36	1	0	35	0.0027	0.375	0	0.0268	0
0.0305	0.0762	-0.0985	0.2789	1.1503	-0.5321	-0.22	0.8176	35	37	1	0	36	0.0076	0.0556	0	0.0234	0
0.0299	0.0795	-0.0913	0.2464	1.2184	-0.1608	-0.1326	0.978	36	38	1	0	37	0.0088	0.2698	0	0.0249	0
